prot_id,trial_id,category,target_position,selected_image,quintile,im1,im2,im3,im4,im5,im6,im7,im8,im9
2,15,concert_hall,6,concert_hall_65.jpg,2,concert_hall_65.jpg,concert_hall_32.jpg,concert_hall_34.jpg,concert_hall_6.jpg,concert_hall_3.jpg,concert_hall_37.jpg,concert_hall_4.jpg,concert_hall_39.jpg,concert_hall_54.jpg
2,16,amusementpark,3,amusementpark_21.jpg,3,amusementpark_21.jpg,amusementpark_45.jpg,amusementpark_31.jpg,amusementpark_2.jpg,amusementpark_58.jpg,amusementpark_12.jpg,amusementpark_55.jpg,amusementpark_62.jpg,amusementpark_15.jpg
2,17,temple,4,temple_1.jpg,4,temple_1.jpg,temple_36.jpg,temple_66.jpg,temple_5.jpg,temple_15.jpg,temple_26.jpg,temple_10.jpg,temple_43.jpg,temple_39.jpg
2,18,grocerystore,5,grocerystore_37.jpg,2,grocerystore_37.jpg,grocerystore_31.jpg,grocerystore_68.jpg,grocerystore_45.jpg,grocerystore_30.jpg,grocerystore_5.jpg,grocerystore_66.jpg,grocerystore_53.jpg,grocerystore_3.jpg
2,19,greenhouse,7,greenhouse_21.jpg,3,greenhouse_21.jpg,greenhouse_39.jpg,greenhouse_43.jpg,greenhouse_32.jpg,greenhouse_29.jpg,greenhouse_57.jpg,greenhouse_7.jpg,greenhouse_27.jpg,greenhouse_50.jpg
2,20,facadebuilding,3,facadebuilding_3.jpg,4,facadebuilding_3.jpg,facadebuilding_4.jpg,facadebuilding_58.jpg,facadebuilding_37.jpg,facadebuilding_14.jpg,facadebuilding_41.jpg,facadebuilding_60.jpg,facadebuilding_52.jpg,facadebuilding_21.jpg
2,21,empty,3,empty_55.jpg,2,empty_55.jpg,empty_47.jpg,empty_12.jpg,empty_7.jpg,empty_61.jpg,empty_59.jpg,empty_31.jpg,empty_54.jpg,empty_57.jpg
2,22,underwater,8,underwater_1.jpg,3,underwater_1.jpg,underwater_36.jpg,underwater_27.jpg,underwater_8.jpg,underwater_20.jpg,underwater_53.jpg,underwater_42.jpg,underwater_19.jpg,underwater_4.jpg
2,23,iceberg,3,iceberg_47.jpg,4,iceberg_47.jpg,iceberg_9.jpg,iceberg_1.jpg,iceberg_34.jpg,iceberg_59.jpg,iceberg_20.jpg,iceberg_58.jpg,iceberg_52.jpg,iceberg_28.jpg
2,24,doors,8,doors_62.jpg,2,doors_62.jpg,doors_17.jpg,doors_12.jpg,doors_63.jpg,doors_64.jpg,doors_3.jpg,doors_35.jpg,doors_20.jpg,doors_14.jpg
2,25,street,4,street_15.jpg,3,street_15.jpg,street_45.jpg,street_32.jpg,street_50.jpg,street_49.jpg,street_16.jpg,street_25.jpg,street_24.jpg,street_13.jpg
2,26,field,3,field_60.jpg,4,field_60.jpg,field_59.jpg,field_42.jpg,field_62.jpg,field_24.jpg,field_11.jpg,field_65.jpg,field_61.jpg,field_50.jpg
2,27,garden,3,garden_27.jpg,2,garden_27.jpg,garden_37.jpg,garden_53.jpg,garden_60.jpg,garden_17.jpg,garden_66.jpg,garden_67.jpg,garden_45.jpg,garden_58.jpg
2,28,tenniscourt,2,tenniscourt_25.jpg,3,tenniscourt_25.jpg,tenniscourt_39.jpg,tenniscourt_20.jpg,tenniscourt_23.jpg,tenniscourt_13.jpg,tenniscourt_21.jpg,tenniscourt_22.jpg,tenniscourt_38.jpg,tenniscourt_63.jpg
2,29,barn,7,barn_37.jpg,4,barn_37.jpg,barn_46.jpg,barn_51.jpg,barn_39.jpg,barn_48.jpg,barn_32.jpg,barn_11.jpg,barn_66.jpg,barn_63.jpg
2,30,stream,1,stream_51.jpg,2,stream_42.jpg,stream_51.jpg,stream_5.jpg,stream_44.jpg,stream_13.jpg,stream_37.jpg,stream_29.jpg,stream_41.jpg,stream_66.jpg
2,31,homeoffice,8,homeoffice_32.jpg,3,homeoffice_32.jpg,homeoffice_63.jpg,homeoffice_55.jpg,homeoffice_62.jpg,homeoffice_31.jpg,homeoffice_39.jpg,homeoffice_20.jpg,homeoffice_45.jpg,homeoffice_50.jpg
2,32,cavern,6,cavern_37.jpg,4,cavern_37.jpg,cavern_29.jpg,cavern_44.jpg,cavern_51.jpg,cavern_41.jpg,cavern_8.jpg,cavern_16.jpg,cavern_17.jpg,cavern_9.jpg
2,33,bathroom,1,bathroom_15.jpg,2,bathroom_10.jpg,bathroom_15.jpg,bathroom_64.jpg,bathroom_39.jpg,bathroom_66.jpg,bathroom_68.jpg,bathroom_12.jpg,bathroom_16.jpg,bathroom_27.jpg
2,34,lobby,2,lobby_15.jpg,3,lobby_15.jpg,lobby_47.jpg,lobby_28.jpg,lobby_63.jpg,lobby_42.jpg,lobby_18.jpg,lobby_13.jpg,lobby_26.jpg,lobby_55.jpg
2,35,seaport,9,seaport_9.jpg,4,seaport_9.jpg,seaport_46.jpg,seaport_5.jpg,seaport_55.jpg,seaport_26.jpg,seaport_40.jpg,seaport_61.jpg,seaport_34.jpg,seaport_51.jpg
2,36,beach,7,beach_43.jpg,2,beach_43.jpg,beach_1.jpg,beach_52.jpg,beach_48.jpg,beach_47.jpg,beach_39.jpg,beach_59.jpg,beach_60.jpg,beach_29.jpg
2,37,bar,2,bar_27.jpg,3,bar_27.jpg,bar_63.jpg,bar_66.jpg,bar_22.jpg,bar_18.jpg,bar_52.jpg,bar_34.jpg,bar_53.jpg,bar_4.jpg
2,38,train,5,train_40.jpg,4,train_40.jpg,train_27.jpg,train_52.jpg,train_35.jpg,train_47.jpg,train_57.jpg,train_9.jpg,train_28.jpg,train_55.jpg
2,39,library,2,library_43.jpg,2,library_43.jpg,library_4.jpg,library_55.jpg,library_18.jpg,library_41.jpg,library_13.jpg,library_22.jpg,library_63.jpg,library_53.jpg
2,40,house,2,house_15.jpg,3,house_15.jpg,house_46.jpg,house_18.jpg,house_30.jpg,house_64.jpg,house_5.jpg,house_4.jpg,house_57.jpg,house_51.jpg
2,41,bedroom,9,bedroom_10.jpg,4,bedroom_10.jpg,bedroom_41.jpg,bedroom_20.jpg,bedroom_4.jpg,bedroom_14.jpg,bedroom_6.jpg,bedroom_36.jpg,bedroom_24.jpg,bedroom_12.jpg
2,42,canyon,1,canyon_21.jpg,2,canyon_39.jpg,canyon_21.jpg,canyon_62.jpg,canyon_19.jpg,canyon_34.jpg,canyon_28.jpg,canyon_63.jpg,canyon_25.jpg,canyon_41.jpg
2,43,mountainwhite,2,mountainwhite_24.jpg,3,mountainwhite_24.jpg,mountainwhite_58.jpg,mountainwhite_17.jpg,mountainwhite_31.jpg,mountainwhite_59.jpg,mountainwhite_65.jpg,mountainwhite_16.jpg,mountainwhite_33.jpg,mountainwhite_23.jpg
2,44,conferenceroom,5,conferenceroom_67.jpg,4,conferenceroom_67.jpg,conferenceroom_61.jpg,conferenceroom_17.jpg,conferenceroom_49.jpg,conferenceroom_42.jpg,conferenceroom_35.jpg,conferenceroom_46.jpg,conferenceroom_2.jpg,conferenceroom_59.jpg
2,45,stairscase,6,stairscase_43.jpg,2,stairscase_43.jpg,stairscase_55.jpg,stairscase_18.jpg,stairscase_23.jpg,stairscase_11.jpg,stairscase_19.jpg,stairscase_20.jpg,stairscase_68.jpg,stairscase_46.jpg
2,46,hairsalon,1,hairsalon_27.jpg,3,hairsalon_39.jpg,hairsalon_27.jpg,hairsalon_64.jpg,hairsalon_25.jpg,hairsalon_41.jpg,hairsalon_35.jpg,hairsalon_58.jpg,hairsalon_51.jpg,hairsalon_9.jpg
2,47,frontshop,2,frontshop_35.jpg,4,frontshop_35.jpg,frontshop_48.jpg,frontshop_26.jpg,frontshop_28.jpg,frontshop_62.jpg,frontshop_25.jpg,frontshop_46.jpg,frontshop_18.jpg,frontshop_39.jpg
2,48,parking,5,parking_29.jpg,2,parking_29.jpg,parking_44.jpg,parking_23.jpg,parking_1.jpg,parking_6.jpg,parking_25.jpg,parking_16.jpg,parking_3.jpg,parking_28.jpg
2,49,gas-station,5,gas_station_9.jpg,3,gas_station_9.jpg,gas_station_4.jpg,gas_station_6.jpg,gas_station_26.jpg,gas_station_40.jpg,gas_station_38.jpg,gas_station_55.jpg,gas_station_8.jpg,gas_station_65.jpg
2,50,closet,7,closet_55.jpg,4,closet_55.jpg,closet_18.jpg,closet_52.jpg,closet_43.jpg,closet_41.jpg,closet_2.jpg,closet_45.jpg,closet_16.jpg,closet_25.jpg
2,51,diningroom,7,diningroom_34.jpg,2,diningroom_34.jpg,diningroom_21.jpg,diningroom_68.jpg,diningroom_20.jpg,diningroom_52.jpg,diningroom_17.jpg,diningroom_53.jpg,diningroom_62.jpg,diningroom_9.jpg
2,52,golfcourse,7,golfcourse_41.jpg,3,golfcourse_41.jpg,golfcourse_51.jpg,golfcourse_31.jpg,golfcourse_47.jpg,golfcourse_42.jpg,golfcourse_28.jpg,golfcourse_13.jpg,golfcourse_4.jpg,golfcourse_10.jpg
2,53,castle,2,castle_56.jpg,4,castle_56.jpg,castle_38.jpg,castle_11.jpg,castle_53.jpg,castle_25.jpg,castle_37.jpg,castle_31.jpg,castle_9.jpg,castle_32.jpg
2,54,swimmingpool,7,swimmingpool_25.jpg,2,swimmingpool_25.jpg,swimmingpool_16.jpg,swimmingpool_10.jpg,swimmingpool_33.jpg,swimmingpool_5.jpg,swimmingpool_32.jpg,swimmingpool_14.jpg,swimmingpool_65.jpg,swimmingpool_2.jpg
2,55,countryroad,9,countryroad_17.jpg,3,countryroad_17.jpg,countryroad_3.jpg,countryroad_14.jpg,countryroad_22.jpg,countryroad_32.jpg,countryroad_7.jpg,countryroad_49.jpg,countryroad_28.jpg,countryroad_6.jpg
2,56,gym,3,gym_66.jpg,4,gym_66.jpg,gym_39.jpg,gym_22.jpg,gym_18.jpg,gym_60.jpg,gym_1.jpg,gym_10.jpg,gym_45.jpg,gym_54.jpg
2,57,campsite,7,campsite_27.jpg,2,campsite_27.jpg,campsite_16.jpg,campsite_48.jpg,campsite_62.jpg,campsite_18.jpg,campsite_45.jpg,campsite_32.jpg,campsite_52.jpg,campsite_42.jpg
2,58,bridge,8,bridge_24.jpg,3,bridge_24.jpg,bridge_61.jpg,bridge_18.jpg,bridge_10.jpg,bridge_57.jpg,bridge_1.jpg,bridge_31.jpg,bridge_35.jpg,bridge_58.jpg
2,59,constructionsite,4,constructionsite_16.jpg,4,constructionsite_16.jpg,constructionsite_6.jpg,constructionsite_17.jpg,constructionsite_51.jpg,constructionsite_65.jpg,constructionsite_60.jpg,constructionsite_7.jpg,constructionsite_3.jpg,constructionsite_28.jpg
2,60,ruins,9,ruins_66.jpg,2,ruins_66.jpg,ruins_4.jpg,ruins_7.jpg,ruins_40.jpg,ruins_49.jpg,ruins_1.jpg,ruins_60.jpg,ruins_57.jpg,ruins_36.jpg
2,61,toystore,2,toystore_24.jpg,3,toystore_24.jpg,toystore_22.jpg,toystore_62.jpg,toystore_59.jpg,toystore_12.jpg,toystore_39.jpg,toystore_63.jpg,toystore_10.jpg,toystore_1.jpg
2,62,restaurant,2,restaurant_26.jpg,4,restaurant_26.jpg,restaurant_49.jpg,restaurant_50.jpg,restaurant_7.jpg,restaurant_4.jpg,restaurant_63.jpg,restaurant_21.jpg,restaurant_9.jpg,restaurant_19.jpg
2,63,woods,8,woods_68.jpg,2,woods_68.jpg,woods_23.jpg,woods_71.jpg,woods_45.jpg,woods_24.jpg,woods_21.jpg,woods_67.jpg,woods_14.jpg,woods_52.jpg
2,64,corridor,6,corridor_56.jpg,3,corridor_56.jpg,corridor_14.jpg,corridor_8.jpg,corridor_26.jpg,corridor_65.jpg,corridor_38.jpg,corridor_57.jpg,corridor_52.jpg,corridor_12.jpg
