prot_id,trial_id,category,target_position,selected_image,quintile,im1,im2,im3,im4,im5,im6,im7,im8,im9
4,1,skyscraper,7,skyscraper_41.jpg,2,skyscraper_41.jpg,skyscraper_37.jpg,skyscraper_45.jpg,skyscraper_24.jpg,skyscraper_22.jpg,skyscraper_64.jpg,skyscraper_26.jpg,skyscraper_9.jpg,skyscraper_27.jpg
4,2,mountainwhite,5,mountainwhite_56.jpg,4,mountainwhite_56.jpg,mountainwhite_4.jpg,mountainwhite_53.jpg,mountainwhite_39.jpg,mountainwhite_37.jpg,mountainwhite_5.jpg,mountainwhite_41.jpg,mountainwhite_68.jpg,mountainwhite_57.jpg
4,3,bridge,8,bridge_29.jpg,3,bridge_29.jpg,bridge_30.jpg,bridge_2.jpg,bridge_17.jpg,bridge_37.jpg,bridge_32.jpg,bridge_60.jpg,bridge_5.jpg,bridge_8.jpg
4,4,ruins,8,ruins_52.jpg,2,ruins_52.jpg,ruins_25.jpg,ruins_53.jpg,ruins_62.jpg,ruins_67.jpg,ruins_44.jpg,ruins_61.jpg,ruins_31.jpg,ruins_32.jpg
4,5,cemetery,1,cemetery_5.jpg,4,cemetery_43.jpg,cemetery_5.jpg,cemetery_48.jpg,cemetery_60.jpg,cemetery_23.jpg,cemetery_40.jpg,cemetery_55.jpg,cemetery_56.jpg,cemetery_1.jpg
4,6,greenhouse,5,greenhouse_12.jpg,3,greenhouse_12.jpg,greenhouse_28.jpg,greenhouse_20.jpg,greenhouse_47.jpg,greenhouse_65.jpg,greenhouse_3.jpg,greenhouse_55.jpg,greenhouse_35.jpg,greenhouse_59.jpg
4,7,classroom,1,classroom_11.jpg,2,classroom_16.jpg,classroom_11.jpg,classroom_6.jpg,classroom_67.jpg,classroom_45.jpg,classroom_34.jpg,classroom_10.jpg,classroom_26.jpg,classroom_55.jpg
4,8,warehouse,6,warehouse_14.jpg,4,warehouse_14.jpg,warehouse_42.jpg,warehouse_67.jpg,warehouse_43.jpg,warehouse_4.jpg,warehouse_45.jpg,warehouse_58.jpg,warehouse_13.jpg,warehouse_47.jpg
4,9,empty,6,empty_6.jpg,3,empty_6.jpg,empty_43.jpg,empty_50.jpg,empty_8.jpg,empty_37.jpg,empty_36.jpg,empty_30.jpg,empty_18.jpg,empty_22.jpg
4,10,hairsalon,9,hairsalon_16.jpg,2,hairsalon_16.jpg,hairsalon_56.jpg,hairsalon_59.jpg,hairsalon_8.jpg,hairsalon_18.jpg,hairsalon_54.jpg,hairsalon_7.jpg,hairsalon_30.jpg,hairsalon_43.jpg
4,11,coast,4,coast_28.jpg,4,coast_28.jpg,coast_26.jpg,coast_24.jpg,coast_2.jpg,coast_6.jpg,coast_18.jpg,coast_47.jpg,coast_48.jpg,coast_64.jpg
4,12,cavern,9,cavern_48.jpg,3,cavern_48.jpg,cavern_62.jpg,cavern_45.jpg,cavern_15.jpg,cavern_66.jpg,cavern_49.jpg,cavern_30.jpg,cavern_28.jpg,cavern_25.jpg
4,13,homeoffice,1,homeoffice_15.jpg,2,homeoffice_48.jpg,homeoffice_15.jpg,homeoffice_10.jpg,homeoffice_42.jpg,homeoffice_18.jpg,homeoffice_46.jpg,homeoffice_11.jpg,homeoffice_29.jpg,homeoffice_64.jpg
4,14,stream,6,stream_23.jpg,4,stream_23.jpg,stream_40.jpg,stream_35.jpg,stream_30.jpg,stream_47.jpg,stream_16.jpg,stream_24.jpg,stream_48.jpg,stream_8.jpg
4,15,castle,8,castle_4.jpg,3,castle_4.jpg,castle_21.jpg,castle_14.jpg,castle_68.jpg,castle_40.jpg,castle_19.jpg,castle_26.jpg,castle_54.jpg,castle_15.jpg
4,16,buffet,9,buffet_10.jpg,2,buffet_10.jpg,buffet_9.jpg,buffet_51.jpg,buffet_7.jpg,buffet_68.jpg,buffet_24.jpg,buffet_62.jpg,buffet_17.jpg,buffet_58.jpg
4,17,corridor,4,corridor_40.jpg,4,corridor_40.jpg,corridor_43.jpg,corridor_61.jpg,corridor_9.jpg,corridor_49.jpg,corridor_13.jpg,corridor_64.jpg,corridor_51.jpg,corridor_18.jpg
4,18,train,4,train_43.jpg,3,train_43.jpg,train_5.jpg,train_54.jpg,train_59.jpg,train_58.jpg,train_16.jpg,train_24.jpg,train_41.jpg,train_60.jpg
4,19,countryroad,8,countryroad_68.jpg,2,countryroad_68.jpg,countryroad_46.jpg,countryroad_31.jpg,countryroad_38.jpg,countryroad_29.jpg,countryroad_13.jpg,countryroad_63.jpg,countryroad_1.jpg,countryroad_67.jpg
4,20,facadebuilding,1,facadebuilding_29.jpg,4,facadebuilding_11.jpg,facadebuilding_29.jpg,facadebuilding_10.jpg,facadebuilding_13.jpg,facadebuilding_16.jpg,facadebuilding_59.jpg,facadebuilding_30.jpg,facadebuilding_65.jpg,facadebuilding_1.jpg
4,21,barn,9,barn_19.jpg,3,barn_19.jpg,barn_24.jpg,barn_15.jpg,barn_47.jpg,barn_65.jpg,barn_44.jpg,barn_27.jpg,barn_30.jpg,barn_62.jpg
4,22,conferenceroom,8,conferenceroom_30.jpg,2,conferenceroom_30.jpg,conferenceroom_32.jpg,conferenceroom_23.jpg,conferenceroom_54.jpg,conferenceroom_18.jpg,conferenceroom_19.jpg,conferenceroom_40.jpg,conferenceroom_24.jpg,conferenceroom_38.jpg
4,23,frontshop,7,frontshop_49.jpg,4,frontshop_49.jpg,frontshop_24.jpg,frontshop_42.jpg,frontshop_15.jpg,frontshop_19.jpg,frontshop_38.jpg,frontshop_33.jpg,frontshop_34.jpg,frontshop_59.jpg
4,24,temple,8,temple_42.jpg,3,temple_42.jpg,temple_67.jpg,temple_59.jpg,temple_57.jpg,temple_12.jpg,temple_24.jpg,temple_58.jpg,temple_4.jpg,temple_64.jpg
4,25,beach,5,beach_42.jpg,2,beach_42.jpg,beach_35.jpg,beach_26.jpg,beach_9.jpg,beach_62.jpg,beach_25.jpg,beach_23.jpg,beach_5.jpg,beach_63.jpg
4,26,closet,7,closet_20.jpg,4,closet_20.jpg,closet_13.jpg,closet_36.jpg,closet_17.jpg,closet_58.jpg,closet_47.jpg,closet_57.jpg,closet_59.jpg,closet_24.jpg
4,27,gas-station,1,gas_station_51.jpg,3,gas_station_44.jpg,gas_station_51.jpg,gas_station_61.jpg,gas_station_33.jpg,gas_station_21.jpg,gas_station_3.jpg,gas_station_7.jpg,gas_station_68.jpg,gas_station_32.jpg
4,28,house,7,house_61.jpg,2,house_61.jpg,house_36.jpg,house_16.jpg,house_65.jpg,house_27.jpg,house_19.jpg,house_31.jpg,house_34.jpg,house_68.jpg
4,29,lobby,1,lobby_25.jpg,4,lobby_4.jpg,lobby_25.jpg,lobby_1.jpg,lobby_29.jpg,lobby_10.jpg,lobby_30.jpg,lobby_53.jpg,lobby_68.jpg,lobby_20.jpg
4,30,toystore,7,toystore_64.jpg,3,toystore_64.jpg,toystore_36.jpg,toystore_15.jpg,toystore_14.jpg,toystore_18.jpg,toystore_60.jpg,toystore_27.jpg,toystore_31.jpg,toystore_50.jpg
4,31,street,3,street_34.jpg,2,street_34.jpg,street_33.jpg,street_20.jpg,street_21.jpg,street_35.jpg,street_3.jpg,street_9.jpg,street_27.jpg,street_18.jpg
4,32,golfcourse,7,golfcourse_55.jpg,4,golfcourse_55.jpg,golfcourse_44.jpg,golfcourse_38.jpg,golfcourse_64.jpg,golfcourse_19.jpg,golfcourse_67.jpg,golfcourse_52.jpg,golfcourse_7.jpg,golfcourse_14.jpg
4,33,bathroom,4,bathroom_17.jpg,3,bathroom_17.jpg,bathroom_4.jpg,bathroom_61.jpg,bathroom_51.jpg,bathroom_11.jpg,bathroom_57.jpg,bathroom_29.jpg,bathroom_32.jpg,bathroom_13.jpg
4,34,stairscase,6,stairscase_57.jpg,2,stairscase_57.jpg,stairscase_45.jpg,stairscase_53.jpg,stairscase_37.jpg,stairscase_21.jpg,stairscase_67.jpg,stairscase_16.jpg,stairscase_40.jpg,stairscase_54.jpg
4,35,airport,1,airport_1.jpg,4,airport_68.jpg,airport_1.jpg,airport_24.jpg,airport_43.jpg,airport_47.jpg,airport_64.jpg,airport_59.jpg,airport_17.jpg,airport_13.jpg
4,36,iceberg,6,iceberg_39.jpg,3,iceberg_39.jpg,iceberg_65.jpg,iceberg_35.jpg,iceberg_53.jpg,iceberg_18.jpg,iceberg_19.jpg,iceberg_31.jpg,iceberg_51.jpg,iceberg_63.jpg
4,37,restaurant,7,restaurant_2.jpg,2,restaurant_2.jpg,restaurant_60.jpg,restaurant_68.jpg,restaurant_65.jpg,restaurant_16.jpg,restaurant_59.jpg,restaurant_46.jpg,restaurant_25.jpg,restaurant_35.jpg
4,38,seaport,3,seaport_24.jpg,4,seaport_24.jpg,seaport_20.jpg,seaport_36.jpg,seaport_15.jpg,seaport_42.jpg,seaport_57.jpg,seaport_30.jpg,seaport_19.jpg,seaport_44.jpg
4,39,livingroom,9,livingroom_26.jpg,3,livingroom_26.jpg,livingroom_55.jpg,livingroom_60.jpg,livingroom_42.jpg,livingroom_27.jpg,livingroom_25.jpg,livingroom_34.jpg,livingroom_57.jpg,livingroom_10.jpg
4,40,industrialarea,1,industrialarea_4.jpg,2,industrialarea_15.jpg,industrialarea_4.jpg,industrialarea_6.jpg,industrialarea_51.jpg,industrialarea_26.jpg,industrialarea_17.jpg,industrialarea_62.jpg,industrialarea_52.jpg,industrialarea_32.jpg
4,41,underwater,7,underwater_29.jpg,4,underwater_29.jpg,underwater_6.jpg,underwater_26.jpg,underwater_39.jpg,underwater_11.jpg,underwater_48.jpg,underwater_24.jpg,underwater_23.jpg,underwater_7.jpg
4,42,constructionsite,7,constructionsite_61.jpg,3,constructionsite_61.jpg,constructionsite_38.jpg,constructionsite_14.jpg,constructionsite_37.jpg,constructionsite_11.jpg,constructionsite_59.jpg,constructionsite_15.jpg,constructionsite_36.jpg,constructionsite_1.jpg
4,43,parking,2,parking_61.jpg,2,parking_61.jpg,parking_27.jpg,parking_51.jpg,parking_20.jpg,parking_34.jpg,parking_59.jpg,parking_35.jpg,parking_17.jpg,parking_12.jpg
4,44,concert_hall,7,concert_hall_45.jpg,4,concert_hall_45.jpg,concert_hall_35.jpg,concert_hall_66.jpg,concert_hall_20.jpg,concert_hall_58.jpg,concert_hall_40.jpg,concert_hall_63.jpg,concert_hall_28.jpg,concert_hall_59.jpg
4,45,campsite,8,campsite_53.jpg,3,campsite_53.jpg,campsite_29.jpg,campsite_41.jpg,campsite_66.jpg,campsite_1.jpg,campsite_49.jpg,campsite_4.jpg,campsite_6.jpg,campsite_31.jpg
4,46,playground,6,playground_65.jpg,2,playground_65.jpg,playground_26.jpg,playground_44.jpg,playground_16.jpg,playground_15.jpg,playground_5.jpg,playground_28.jpg,playground_32.jpg,playground_4.jpg
4,47,desert,9,desert_65.jpg,4,desert_65.jpg,desert_9.jpg,desert_53.jpg,desert_60.jpg,desert_59.jpg,desert_21.jpg,desert_54.jpg,desert_24.jpg,desert_61.jpg
4,48,bar,5,bar_49.jpg,3,bar_49.jpg,bar_12.jpg,bar_35.jpg,bar_39.jpg,bar_9.jpg,bar_54.jpg,bar_47.jpg,bar_43.jpg,bar_55.jpg
4,49,grocerystore,2,grocerystore_61.jpg,2,grocerystore_61.jpg,grocerystore_40.jpg,grocerystore_49.jpg,grocerystore_2.jpg,grocerystore_58.jpg,grocerystore_38.jpg,grocerystore_10.jpg,grocerystore_35.jpg,grocerystore_65.jpg
4,50,amusementpark,6,amusementpark_32.jpg,4,amusementpark_32.jpg,amusementpark_63.jpg,amusementpark_25.jpg,amusementpark_23.jpg,amusementpark_8.jpg,amusementpark_57.jpg,amusementpark_4.jpg,amusementpark_29.jpg,amusementpark_50.jpg
4,51,kitchen,6,kitchen_18.jpg,3,kitchen_18.jpg,kitchen_23.jpg,kitchen_44.jpg,kitchen_6.jpg,kitchen_64.jpg,kitchen_13.jpg,kitchen_51.jpg,kitchen_52.jpg,kitchen_9.jpg
4,52,church-inside,7,church_inside_8.jpg,2,church_inside_8.jpg,church_inside_14.jpg,church_inside_60.jpg,church_inside_4.jpg,church_inside_33.jpg,church_inside_21.jpg,church_inside_52.jpg,church_inside_42.jpg,church_inside_46.jpg
4,53,library,5,library_2.jpg,4,library_2.jpg,library_6.jpg,library_1.jpg,library_8.jpg,library_65.jpg,library_44.jpg,library_5.jpg,library_32.jpg,library_24.jpg
4,54,woods,8,woods_55.jpg,3,woods_55.jpg,woods_58.jpg,woods_51.jpg,woods_60.jpg,woods_61.jpg,woods_47.jpg,woods_2.jpg,woods_27.jpg,woods_13.jpg
4,55,doors,1,doors_16.jpg,2,doors_21.jpg,doors_16.jpg,doors_60.jpg,doors_13.jpg,doors_25.jpg,doors_53.jpg,doors_8.jpg,doors_6.jpg,doors_41.jpg
4,56,waves,9,waves_12.jpg,4,waves_12.jpg,waves_21.jpg,waves_4.jpg,waves_24.jpg,waves_68.jpg,waves_49.jpg,waves_6.jpg,waves_1.jpg,waves_56.jpg
4,57,garden,6,garden_1.jpg,3,garden_1.jpg,garden_20.jpg,garden_38.jpg,garden_50.jpg,garden_55.jpg,garden_61.jpg,garden_22.jpg,garden_23.jpg,garden_25.jpg
4,58,tenniscourt,3,tenniscourt_40.jpg,2,tenniscourt_40.jpg,tenniscourt_32.jpg,tenniscourt_45.jpg,tenniscourt_60.jpg,tenniscourt_64.jpg,tenniscourt_61.jpg,tenniscourt_29.jpg,tenniscourt_44.jpg,tenniscourt_33.jpg
4,59,field,2,field_6.jpg,4,field_6.jpg,field_22.jpg,field_27.jpg,field_14.jpg,field_44.jpg,field_8.jpg,field_10.jpg,field_30.jpg,field_9.jpg
4,60,canyon,4,canyon_46.jpg,3,canyon_46.jpg,canyon_61.jpg,canyon_53.jpg,canyon_33.jpg,canyon_58.jpg,canyon_12.jpg,canyon_40.jpg,canyon_56.jpg,canyon_3.jpg
4,61,bedroom,5,bedroom_29.jpg,2,bedroom_29.jpg,bedroom_68.jpg,bedroom_28.jpg,bedroom_57.jpg,bedroom_39.jpg,bedroom_47.jpg,bedroom_58.jpg,bedroom_65.jpg,bedroom_1.jpg
4,62,diningroom,2,diningroom_49.jpg,4,diningroom_49.jpg,diningroom_39.jpg,diningroom_13.jpg,diningroom_1.jpg,diningroom_42.jpg,diningroom_48.jpg,diningroom_60.jpg,diningroom_33.jpg,diningroom_54.jpg
4,63,swimmingpool,8,swimmingpool_13.jpg,3,swimmingpool_13.jpg,swimmingpool_9.jpg,swimmingpool_20.jpg,swimmingpool_18.jpg,swimmingpool_39.jpg,swimmingpool_66.jpg,swimmingpool_15.jpg,swimmingpool_30.jpg,swimmingpool_63.jpg
4,64,gym,6,gym_23.jpg,2,gym_23.jpg,gym_31.jpg,gym_27.jpg,gym_32.jpg,gym_62.jpg,gym_59.jpg,gym_20.jpg,gym_35.jpg,gym_6.jpg
