prot_id,trial_id,category,target_position,selected_image,quintile,im1,im2,im3,im4,im5,im6,im7,im8,im9
1,14,cavern,3,cavern_68.jpg,3,cavern_68.jpg,cavern_7.jpg,cavern_39.jpg,cavern_60.jpg,cavern_38.jpg,cavern_36.jpg,cavern_52.jpg,cavern_47.jpg,cavern_57.jpg
1,15,playground,4,playground_19.jpg,2,playground_19.jpg,playground_63.jpg,playground_54.jpg,playground_29.jpg,playground_42.jpg,playground_66.jpg,playground_38.jpg,playground_43.jpg,playground_58.jpg
1,16,stairscase,2,stairscase_34.jpg,4,stairscase_34.jpg,stairscase_33.jpg,stairscase_48.jpg,stairscase_27.jpg,stairscase_15.jpg,stairscase_63.jpg,stairscase_12.jpg,stairscase_65.jpg,stairscase_7.jpg
1,17,seaport,8,seaport_18.jpg,3,seaport_18.jpg,seaport_65.jpg,seaport_56.jpg,seaport_10.jpg,seaport_38.jpg,seaport_63.jpg,seaport_64.jpg,seaport_58.jpg,seaport_28.jpg
1,18,house,1,house_55.jpg,2,house_12.jpg,house_55.jpg,house_23.jpg,house_56.jpg,house_25.jpg,house_50.jpg,house_2.jpg,house_6.jpg,house_48.jpg
1,19,mountainwhite,4,mountainwhite_29.jpg,4,mountainwhite_29.jpg,mountainwhite_11.jpg,mountainwhite_9.jpg,mountainwhite_40.jpg,mountainwhite_27.jpg,mountainwhite_32.jpg,mountainwhite_36.jpg,mountainwhite_10.jpg,mountainwhite_35.jpg
1,20,field,3,field_25.jpg,3,field_25.jpg,field_48.jpg,field_2.jpg,field_3.jpg,field_28.jpg,field_7.jpg,field_18.jpg,field_45.jpg,field_39.jpg
1,21,corridor,3,corridor_54.jpg,2,corridor_54.jpg,corridor_55.jpg,corridor_34.jpg,corridor_17.jpg,corridor_2.jpg,corridor_5.jpg,corridor_37.jpg,corridor_25.jpg,corridor_20.jpg
1,22,library,5,library_57.jpg,4,library_57.jpg,library_37.jpg,library_42.jpg,library_50.jpg,library_11.jpg,library_52.jpg,library_36.jpg,library_49.jpg,library_46.jpg
1,23,homeoffice,8,homeoffice_47.jpg,3,homeoffice_47.jpg,homeoffice_49.jpg,homeoffice_5.jpg,homeoffice_53.jpg,homeoffice_54.jpg,homeoffice_26.jpg,homeoffice_51.jpg,homeoffice_34.jpg,homeoffice_23.jpg
1,24,frontshop,7,frontshop_47.jpg,2,frontshop_47.jpg,frontshop_23.jpg,frontshop_7.jpg,frontshop_58.jpg,frontshop_30.jpg,frontshop_50.jpg,frontshop_45.jpg,frontshop_10.jpg,frontshop_44.jpg
1,25,facadebuilding,1,facadebuilding_39.jpg,4,facadebuilding_35.jpg,facadebuilding_39.jpg,facadebuilding_17.jpg,facadebuilding_6.jpg,facadebuilding_61.jpg,facadebuilding_50.jpg,facadebuilding_67.jpg,facadebuilding_51.jpg,facadebuilding_40.jpg
1,26,restaurant,2,restaurant_30.jpg,3,restaurant_30.jpg,restaurant_40.jpg,restaurant_61.jpg,restaurant_8.jpg,restaurant_57.jpg,restaurant_66.jpg,restaurant_15.jpg,restaurant_27.jpg,restaurant_67.jpg
1,27,bedroom,6,bedroom_44.jpg,2,bedroom_44.jpg,bedroom_25.jpg,bedroom_40.jpg,bedroom_66.jpg,bedroom_55.jpg,bedroom_38.jpg,bedroom_61.jpg,bedroom_3.jpg,bedroom_18.jpg
1,28,castle,1,castle_13.jpg,4,castle_35.jpg,castle_13.jpg,castle_36.jpg,castle_12.jpg,castle_50.jpg,castle_41.jpg,castle_55.jpg,castle_43.jpg,castle_30.jpg
1,29,beach,1,beach_8.jpg,3,beach_45.jpg,beach_8.jpg,beach_65.jpg,beach_67.jpg,beach_40.jpg,beach_15.jpg,beach_20.jpg,beach_68.jpg,beach_18.jpg
1,30,canyon,5,canyon_35.jpg,2,canyon_35.jpg,canyon_14.jpg,canyon_31.jpg,canyon_10.jpg,canyon_67.jpg,canyon_5.jpg,canyon_4.jpg,canyon_26.jpg,canyon_22.jpg
1,31,parking,8,parking_31.jpg,4,parking_31.jpg,parking_4.jpg,parking_26.jpg,parking_42.jpg,parking_58.jpg,parking_33.jpg,parking_45.jpg,parking_21.jpg,parking_43.jpg
1,32,swimmingpool,2,swimmingpool_19.jpg,3,swimmingpool_19.jpg,swimmingpool_12.jpg,swimmingpool_44.jpg,swimmingpool_31.jpg,swimmingpool_48.jpg,swimmingpool_22.jpg,swimmingpool_38.jpg,swimmingpool_50.jpg,swimmingpool_43.jpg
1,33,doors,2,doors_50.jpg,2,doors_50.jpg,doors_61.jpg,doors_18.jpg,doors_27.jpg,doors_67.jpg,doors_56.jpg,doors_26.jpg,doors_68.jpg,doors_51.jpg
1,34,amusementpark,9,amusementpark_28.jpg,4,amusementpark_28.jpg,amusementpark_68.jpg,amusementpark_19.jpg,amusementpark_27.jpg,amusementpark_48.jpg,amusementpark_13.jpg,amusementpark_6.jpg,amusementpark_18.jpg,amusementpark_26.jpg
1,35,barn,6,barn_61.jpg,3,barn_61.jpg,barn_41.jpg,barn_36.jpg,barn_17.jpg,barn_21.jpg,barn_12.jpg,barn_25.jpg,barn_55.jpg,barn_23.jpg
1,36,grocerystore,6,grocerystore_25.jpg,2,grocerystore_25.jpg,grocerystore_60.jpg,grocerystore_27.jpg,grocerystore_57.jpg,grocerystore_33.jpg,grocerystore_26.jpg,grocerystore_22.jpg,grocerystore_29.jpg,grocerystore_47.jpg
1,37,garden,7,garden_12.jpg,4,garden_12.jpg,garden_46.jpg,garden_49.jpg,garden_9.jpg,garden_2.jpg,garden_15.jpg,garden_39.jpg,garden_34.jpg,garden_32.jpg
1,38,train,7,train_64.jpg,3,train_64.jpg,train_68.jpg,train_67.jpg,train_56.jpg,train_61.jpg,train_45.jpg,train_8.jpg,train_62.jpg,train_46.jpg
1,39,greenhouse,8,greenhouse_63.jpg,2,greenhouse_63.jpg,greenhouse_48.jpg,greenhouse_26.jpg,greenhouse_25.jpg,greenhouse_1.jpg,greenhouse_22.jpg,greenhouse_44.jpg,greenhouse_40.jpg,greenhouse_18.jpg
1,40,woods,9,woods_3.jpg,4,woods_3.jpg,woods_65.jpg,woods_17.jpg,woods_26.jpg,woods_20.jpg,woods_16.jpg,woods_36.jpg,woods_42.jpg,woods_54.jpg
1,41,desert,2,desert_64.jpg,3,desert_64.jpg,desert_4.jpg,desert_41.jpg,desert_42.jpg,desert_38.jpg,desert_40.jpg,desert_43.jpg,desert_63.jpg,desert_44.jpg
1,42,warehouse,7,warehouse_57.jpg,2,warehouse_57.jpg,warehouse_5.jpg,warehouse_74.jpg,warehouse_69.jpg,warehouse_59.jpg,warehouse_28.jpg,warehouse_61.jpg,warehouse_49.jpg,warehouse_6.jpg
1,43,bridge,1,bridge_51.jpg,4,bridge_45.jpg,bridge_51.jpg,bridge_42.jpg,bridge_62.jpg,bridge_66.jpg,bridge_21.jpg,bridge_47.jpg,bridge_11.jpg,bridge_28.jpg
1,44,temple,5,temple_68.jpg,3,temple_68.jpg,temple_29.jpg,temple_62.jpg,temple_34.jpg,temple_45.jpg,temple_41.jpg,temple_14.jpg,temple_50.jpg,temple_30.jpg
1,45,street,7,street_1.jpg,2,street_1.jpg,street_62.jpg,street_29.jpg,street_59.jpg,street_22.jpg,street_60.jpg,street_14.jpg,street_42.jpg,street_39.jpg
1,46,diningroom,3,diningroom_32.jpg,4,diningroom_32.jpg,diningroom_38.jpg,diningroom_27.jpg,diningroom_64.jpg,diningroom_19.jpg,diningroom_2.jpg,diningroom_46.jpg,diningroom_65.jpg,diningroom_15.jpg
1,47,campsite,7,campsite_8.jpg,3,campsite_8.jpg,campsite_51.jpg,campsite_9.jpg,campsite_21.jpg,campsite_15.jpg,campsite_37.jpg,campsite_25.jpg,campsite_5.jpg,campsite_65.jpg
1,48,industrialarea,2,industrialarea_38.jpg,2,industrialarea_38.jpg,industrialarea_64.jpg,industrialarea_45.jpg,industrialarea_37.jpg,industrialarea_10.jpg,industrialarea_8.jpg,industrialarea_28.jpg,industrialarea_40.jpg,industrialarea_18.jpg
1,49,constructionsite,9,constructionsite_56.jpg,4,constructionsite_56.jpg,constructionsite_12.jpg,constructionsite_19.jpg,constructionsite_57.jpg,constructionsite_5.jpg,constructionsite_68.jpg,constructionsite_62.jpg,constructionsite_52.jpg,constructionsite_63.jpg
1,50,closet,2,closet_7.jpg,3,closet_7.jpg,closet_28.jpg,closet_9.jpg,closet_35.jpg,closet_29.jpg,closet_54.jpg,closet_56.jpg,closet_27.jpg,closet_50.jpg
1,51,buffet,7,buffet_18.jpg,2,buffet_18.jpg,buffet_50.jpg,buffet_19.jpg,buffet_52.jpg,buffet_39.jpg,buffet_21.jpg,buffet_29.jpg,buffet_59.jpg,buffet_37.jpg
1,52,conferenceroom,5,conferenceroom_5.jpg,4,conferenceroom_5.jpg,conferenceroom_8.jpg,conferenceroom_27.jpg,conferenceroom_3.jpg,conferenceroom_37.jpg,conferenceroom_36.jpg,conferenceroom_4.jpg,conferenceroom_62.jpg,conferenceroom_22.jpg
1,53,gym,5,gym_48.jpg,3,gym_48.jpg,gym_26.jpg,gym_37.jpg,gym_58.jpg,gym_51.jpg,gym_55.jpg,gym_29.jpg,gym_34.jpg,gym_50.jpg
1,54,countryroad,2,countryroad_10.jpg,2,countryroad_10.jpg,countryroad_24.jpg,countryroad_50.jpg,countryroad_51.jpg,countryroad_20.jpg,countryroad_52.jpg,countryroad_19.jpg,countryroad_39.jpg,countryroad_12.jpg
1,55,golfcourse,7,golfcourse_16.jpg,4,golfcourse_16.jpg,golfcourse_2.jpg,golfcourse_1.jpg,golfcourse_53.jpg,golfcourse_50.jpg,golfcourse_6.jpg,golfcourse_39.jpg,golfcourse_21.jpg,golfcourse_15.jpg
1,56,ruins,2,ruins_27.jpg,3,ruins_27.jpg,ruins_10.jpg,ruins_18.jpg,ruins_26.jpg,ruins_22.jpg,ruins_58.jpg,ruins_21.jpg,ruins_64.jpg,ruins_47.jpg
1,57,classroom,9,classroom_27.jpg,2,classroom_27.jpg,classroom_31.jpg,classroom_66.jpg,classroom_62.jpg,classroom_3.jpg,classroom_28.jpg,classroom_61.jpg,classroom_4.jpg,classroom_58.jpg
1,58,coast,1,coast_23.jpg,4,coast_44.jpg,coast_23.jpg,coast_7.jpg,coast_43.jpg,coast_8.jpg,coast_58.jpg,coast_65.jpg,coast_3.jpg,coast_5.jpg
1,59,hairsalon,3,hairsalon_66.jpg,3,hairsalon_66.jpg,hairsalon_2.jpg,hairsalon_5.jpg,hairsalon_6.jpg,hairsalon_57.jpg,hairsalon_34.jpg,hairsalon_17.jpg,hairsalon_60.jpg,hairsalon_67.jpg
1,60,underwater,1,underwater_60.jpg,2,underwater_2.jpg,underwater_60.jpg,underwater_17.jpg,underwater_32.jpg,underwater_3.jpg,underwater_45.jpg,underwater_41.jpg,underwater_33.jpg,underwater_66.jpg
1,61,livingroom,7,livingroom_9.jpg,4,livingroom_9.jpg,livingroom_62.jpg,livingroom_14.jpg,livingroom_38.jpg,livingroom_21.jpg,livingroom_29.jpg,livingroom_24.jpg,livingroom_37.jpg,livingroom_53.jpg
1,62,toystore,2,toystore_19.jpg,3,toystore_19.jpg,toystore_34.jpg,toystore_26.jpg,toystore_58.jpg,toystore_28.jpg,toystore_3.jpg,toystore_20.jpg,toystore_33.jpg,toystore_51.jpg
1,63,gas-station,1,gas_station_47.jpg,2,gas_station_56.jpg,gas_station_47.jpg,gas_station_24.jpg,gas_station_60.jpg,gas_station_52.jpg,gas_station_28.jpg,gas_station_42.jpg,gas_station_59.jpg,gas_station_18.jpg
1,64,cemetery,1,cemetery_20.jpg,4,cemetery_52.jpg,cemetery_20.jpg,cemetery_49.jpg,cemetery_28.jpg,cemetery_26.jpg,cemetery_47.jpg,cemetery_46.jpg,cemetery_67.jpg,cemetery_41.jpg
