prot_id,trial_id,category,target_position,selected_image,quintile,im1,im2,im3,im4,im5,im6,im7,im8,im9
3,22,concert_hall,7,concert_hall_17.jpg,4,concert_hall_17.jpg,concert_hall_24.jpg,concert_hall_16.jpg,concert_hall_11.jpg,concert_hall_26.jpg,concert_hall_15.jpg,concert_hall_52.jpg,concert_hall_41.jpg,concert_hall_47.jpg
3,23,waves,8,waves_13.jpg,2,waves_13.jpg,waves_64.jpg,waves_60.jpg,waves_11.jpg,waves_40.jpg,waves_20.jpg,waves_53.jpg,waves_10.jpg,waves_59.jpg
3,24,street,8,street_52.jpg,3,street_52.jpg,street_30.jpg,street_53.jpg,street_44.jpg,street_61.jpg,street_19.jpg,street_63.jpg,street_46.jpg,street_56.jpg
3,25,playground,8,playground_30.jpg,4,playground_30.jpg,playground_57.jpg,playground_3.jpg,playground_52.jpg,playground_56.jpg,playground_35.jpg,playground_23.jpg,playground_24.jpg,playground_60.jpg
3,26,woods,7,woods_70.jpg,2,woods_70.jpg,woods_7.jpg,woods_30.jpg,woods_9.jpg,woods_18.jpg,woods_63.jpg,woods_15.jpg,woods_8.jpg,woods_4.jpg
3,27,library,6,library_40.jpg,3,library_40.jpg,library_67.jpg,library_28.jpg,library_10.jpg,library_68.jpg,library_51.jpg,library_58.jpg,library_30.jpg,library_64.jpg
3,28,kitchen,5,kitchen_59.jpg,4,kitchen_59.jpg,kitchen_62.jpg,kitchen_66.jpg,kitchen_55.jpg,kitchen_5.jpg,kitchen_67.jpg,kitchen_7.jpg,kitchen_32.jpg,kitchen_63.jpg
3,29,church-inside,9,church_inside_6.jpg,2,church_inside_6.jpg,church_inside_18.jpg,church_inside_47.jpg,church_inside_66.jpg,church_inside_56.jpg,church_inside_25.jpg,church_inside_10.jpg,church_inside_61.jpg,church_inside_38.jpg
3,30,underwater,7,underwater_31.jpg,3,underwater_31.jpg,underwater_14.jpg,underwater_15.jpg,underwater_55.jpg,underwater_61.jpg,underwater_16.jpg,underwater_12.jpg,underwater_62.jpg,underwater_56.jpg
3,31,ruins,8,ruins_19.jpg,4,ruins_19.jpg,ruins_42.jpg,ruins_34.jpg,ruins_55.jpg,ruins_43.jpg,ruins_12.jpg,ruins_23.jpg,ruins_51.jpg,ruins_30.jpg
3,32,bathroom,9,bathroom_53.jpg,2,bathroom_53.jpg,bathroom_45.jpg,bathroom_40.jpg,bathroom_34.jpg,bathroom_63.jpg,bathroom_54.jpg,bathroom_3.jpg,bathroom_47.jpg,bathroom_18.jpg
3,33,corridor,1,corridor_36.jpg,3,corridor_35.jpg,corridor_36.jpg,corridor_66.jpg,corridor_67.jpg,corridor_15.jpg,corridor_3.jpg,corridor_7.jpg,corridor_32.jpg,corridor_24.jpg
3,34,tenniscourt,2,tenniscourt_51.jpg,4,tenniscourt_51.jpg,tenniscourt_27.jpg,tenniscourt_28.jpg,tenniscourt_16.jpg,tenniscourt_58.jpg,tenniscourt_10.jpg,tenniscourt_1.jpg,tenniscourt_67.jpg,tenniscourt_54.jpg
3,35,stairscase,1,stairscase_29.jpg,2,stairscase_35.jpg,stairscase_29.jpg,stairscase_31.jpg,stairscase_30.jpg,stairscase_6.jpg,stairscase_64.jpg,stairscase_24.jpg,stairscase_26.jpg,stairscase_9.jpg
3,36,golfcourse,9,golfcourse_9.jpg,3,golfcourse_9.jpg,golfcourse_24.jpg,golfcourse_43.jpg,golfcourse_36.jpg,golfcourse_17.jpg,golfcourse_26.jpg,golfcourse_37.jpg,golfcourse_61.jpg,golfcourse_20.jpg
3,37,conferenceroom,6,conferenceroom_50.jpg,4,conferenceroom_50.jpg,conferenceroom_65.jpg,conferenceroom_55.jpg,conferenceroom_52.jpg,conferenceroom_31.jpg,conferenceroom_6.jpg,conferenceroom_47.jpg,conferenceroom_56.jpg,conferenceroom_66.jpg
3,38,livingroom,2,livingroom_68.jpg,2,livingroom_68.jpg,livingroom_64.jpg,livingroom_31.jpg,livingroom_40.jpg,livingroom_23.jpg,livingroom_18.jpg,livingroom_32.jpg,livingroom_48.jpg,livingroom_6.jpg
3,39,frontshop,8,frontshop_52.jpg,3,frontshop_52.jpg,frontshop_3.jpg,frontshop_2.jpg,frontshop_27.jpg,frontshop_31.jpg,frontshop_4.jpg,frontshop_56.jpg,frontshop_43.jpg,frontshop_32.jpg
3,40,mountainwhite,5,mountainwhite_38.jpg,4,mountainwhite_38.jpg,mountainwhite_19.jpg,mountainwhite_26.jpg,mountainwhite_66.jpg,mountainwhite_1.jpg,mountainwhite_30.jpg,mountainwhite_13.jpg,mountainwhite_34.jpg,mountainwhite_55.jpg
3,41,temple,3,temple_18.jpg,2,temple_18.jpg,temple_38.jpg,temple_28.jpg,temple_2.jpg,temple_47.jpg,temple_33.jpg,temple_3.jpg,temple_51.jpg,temple_25.jpg
3,42,coast,5,coast_11.jpg,3,coast_11.jpg,coast_10.jpg,coast_19.jpg,coast_12.jpg,coast_37.jpg,coast_36.jpg,coast_40.jpg,coast_45.jpg,coast_15.jpg
3,43,greenhouse,6,greenhouse_16.jpg,4,greenhouse_16.jpg,greenhouse_34.jpg,greenhouse_49.jpg,greenhouse_60.jpg,greenhouse_38.jpg,greenhouse_37.jpg,greenhouse_54.jpg,greenhouse_42.jpg,greenhouse_13.jpg
3,44,hairsalon,9,hairsalon_47.jpg,2,hairsalon_47.jpg,hairsalon_45.jpg,hairsalon_55.jpg,hairsalon_28.jpg,hairsalon_22.jpg,hairsalon_10.jpg,hairsalon_38.jpg,hairsalon_48.jpg,hairsalon_24.jpg
3,45,cavern,3,cavern_21.jpg,3,cavern_21.jpg,cavern_58.jpg,cavern_42.jpg,cavern_23.jpg,cavern_20.jpg,cavern_67.jpg,cavern_22.jpg,cavern_13.jpg,cavern_3.jpg
3,46,classroom,4,classroom_7.jpg,4,classroom_7.jpg,classroom_54.jpg,classroom_25.jpg,classroom_2.jpg,classroom_64.jpg,classroom_38.jpg,classroom_9.jpg,classroom_48.jpg,classroom_32.jpg
3,47,warehouse,2,warehouse_12.jpg,2,warehouse_12.jpg,warehouse_54.jpg,warehouse_51.jpg,warehouse_56.jpg,warehouse_55.jpg,warehouse_70.jpg,warehouse_3.jpg,warehouse_15.jpg,warehouse_1.jpg
3,48,doors,5,doors_11.jpg,3,doors_11.jpg,doors_15.jpg,doors_34.jpg,doors_32.jpg,doors_10.jpg,doors_37.jpg,doors_58.jpg,doors_44.jpg,doors_1.jpg
3,49,cemetery,3,cemetery_3.jpg,4,cemetery_3.jpg,cemetery_45.jpg,cemetery_61.jpg,cemetery_57.jpg,cemetery_37.jpg,cemetery_39.jpg,cemetery_44.jpg,cemetery_42.jpg,cemetery_33.jpg
3,50,bar,1,bar_60.jpg,2,bar_45.jpg,bar_60.jpg,bar_57.jpg,bar_48.jpg,bar_7.jpg,bar_6.jpg,bar_31.jpg,bar_24.jpg,bar_51.jpg
3,51,house,2,house_7.jpg,3,house_7.jpg,house_60.jpg,house_26.jpg,house_24.jpg,house_38.jpg,house_13.jpg,house_35.jpg,house_10.jpg,house_62.jpg
3,52,desert,3,desert_33.jpg,4,desert_33.jpg,desert_66.jpg,desert_48.jpg,desert_46.jpg,desert_67.jpg,desert_68.jpg,desert_26.jpg,desert_16.jpg,desert_34.jpg
3,53,homeoffice,2,homeoffice_40.jpg,2,homeoffice_40.jpg,homeoffice_22.jpg,homeoffice_17.jpg,homeoffice_27.jpg,homeoffice_33.jpg,homeoffice_2.jpg,homeoffice_6.jpg,homeoffice_4.jpg,homeoffice_1.jpg
3,54,diningroom,4,diningroom_63.jpg,3,diningroom_63.jpg,diningroom_7.jpg,diningroom_37.jpg,diningroom_5.jpg,diningroom_41.jpg,diningroom_59.jpg,diningroom_3.jpg,diningroom_12.jpg,diningroom_29.jpg
3,55,swimmingpool,6,swimmingpool_26.jpg,4,swimmingpool_26.jpg,swimmingpool_36.jpg,swimmingpool_6.jpg,swimmingpool_57.jpg,swimmingpool_35.jpg,swimmingpool_61.jpg,swimmingpool_21.jpg,swimmingpool_60.jpg,swimmingpool_45.jpg
3,56,airport,7,airport_49.jpg,2,airport_49.jpg,airport_31.jpg,airport_44.jpg,airport_50.jpg,airport_52.jpg,airport_33.jpg,airport_60.jpg,airport_51.jpg,airport_53.jpg
3,57,field,2,field_46.jpg,3,field_46.jpg,field_66.jpg,field_47.jpg,field_32.jpg,field_57.jpg,field_63.jpg,field_5.jpg,field_1.jpg,field_41.jpg
3,58,toystore,4,toystore_44.jpg,4,toystore_44.jpg,toystore_46.jpg,toystore_42.jpg,toystore_29.jpg,toystore_54.jpg,toystore_47.jpg,toystore_43.jpg,toystore_49.jpg,toystore_23.jpg
3,59,beach,9,beach_2.jpg,2,beach_2.jpg,beach_64.jpg,beach_16.jpg,beach_54.jpg,beach_56.jpg,beach_7.jpg,beach_49.jpg,beach_31.jpg,beach_28.jpg
3,60,parking,6,parking_41.jpg,3,parking_41.jpg,parking_49.jpg,parking_9.jpg,parking_38.jpg,parking_65.jpg,parking_54.jpg,parking_60.jpg,parking_11.jpg,parking_32.jpg
3,61,buffet,2,buffet_60.jpg,4,buffet_60.jpg,buffet_46.jpg,buffet_40.jpg,buffet_26.jpg,buffet_15.jpg,buffet_11.jpg,buffet_25.jpg,buffet_34.jpg,buffet_45.jpg
3,62,amusementpark,5,amusementpark_40.jpg,2,amusementpark_40.jpg,amusementpark_35.jpg,amusementpark_66.jpg,amusementpark_34.jpg,amusementpark_17.jpg,amusementpark_61.jpg,amusementpark_53.jpg,amusementpark_24.jpg,amusementpark_39.jpg
3,63,seaport,3,seaport_53.jpg,3,seaport_53.jpg,seaport_25.jpg,seaport_23.jpg,seaport_35.jpg,seaport_12.jpg,seaport_52.jpg,seaport_49.jpg,seaport_37.jpg,seaport_27.jpg
3,64,constructionsite,6,constructionsite_45.jpg,4,constructionsite_45.jpg,constructionsite_44.jpg,constructionsite_10.jpg,constructionsite_39.jpg,constructionsite_48.jpg,constructionsite_9.jpg,constructionsite_20.jpg,constructionsite_47.jpg,constructionsite_33.jpg
