prot_id,trial_id,category,target_position,selected_image,quintile,im1,im2,im3,im4,im5,im6,im7,im8,im9
6,31,gas-station,9,gas_station_53.jpg,2,gas_station_53.jpg,gas_station_11.jpg,gas_station_63.jpg,gas_station_35.jpg,gas_station_15.jpg,gas_station_41.jpg,gas_station_37.jpg,gas_station_62.jpg,gas_station_62.jpg
6,32,woods,3,woods_34.jpg,3,woods_34.jpg,woods_48.jpg,woods_11.jpg,woods_10.jpg,woods_29.jpg,woods_39.jpg,woods_46.jpg,woods_37.jpg,woods_25.jpg
6,33,swimmingpool,8,swimmingpool_64.jpg,4,swimmingpool_64.jpg,swimmingpool_47.jpg,swimmingpool_42.jpg,swimmingpool_53.jpg,swimmingpool_55.jpg,swimmingpool_37.jpg,swimmingpool_51.jpg,swimmingpool_49.jpg,swimmingpool_40.jpg
6,34,garden,5,garden_56.jpg,2,garden_56.jpg,garden_4.jpg,garden_33.jpg,garden_13.jpg,garden_36.jpg,garden_41.jpg,garden_36.jpg,garden_30.jpg,garden_11.jpg
6,35,temple,3,temple_44.jpg,3,temple_44.jpg,temple_55.jpg,temple_13.jpg,temple_63.jpg,temple_65.jpg,temple_40.jpg,temple_22.jpg,temple_37.jpg,temple_9.jpg
6,36,bridge,5,bridge_25.jpg,4,bridge_25.jpg,bridge_64.jpg,bridge_39.jpg,bridge_55.jpg,bridge_54.jpg,bridge_34.jpg,bridge_49.jpg,bridge_46.jpg,bridge_14.jpg
6,37,train,3,train_39.jpg,2,train_39.jpg,train_31.jpg,train_4.jpg,train_53.jpg,train_2.jpg,train_10.jpg,train_4.jpg,train_1.jpg,train_14.jpg
6,38,frontshop,7,frontshop_61.jpg,3,frontshop_61.jpg,frontshop_63.jpg,frontshop_17.jpg,frontshop_65.jpg,frontshop_20.jpg,frontshop_12.jpg,frontshop_29.jpg,frontshop_16.jpg,frontshop_8.jpg
6,39,countryroad,7,countryroad_42.jpg,4,countryroad_42.jpg,countryroad_64.jpg,countryroad_18.jpg,countryroad_65.jpg,countryroad_37.jpg,countryroad_45.jpg,countryroad_30.jpg,countryroad_25.jpg,countryroad_16.jpg
6,40,bar,8,bar_30.jpg,2,bar_30.jpg,bar_29.jpg,bar_42.jpg,bar_28.jpg,bar_3.jpg,bar_21.jpg,bar_15.jpg,bar_21.jpg,bar_68.jpg
6,41,house,7,house_1.jpg,3,house_1.jpg,house_54.jpg,house_39.jpg,house_29.jpg,house_11.jpg,house_52.jpg,house_41.jpg,house_67.jpg,house_40.jpg
6,42,street,7,street_57.jpg,4,street_57.jpg,street_7.jpg,street_26.jpg,street_12.jpg,street_65.jpg,street_37.jpg,street_31.jpg,street_10.jpg,street_2.jpg
6,43,barn,1,barn_6.jpg,2,barn_45.jpg,barn_6.jpg,barn_5.jpg,barn_29.jpg,barn_59.jpg,barn_33.jpg,barn_67.jpg,barn_38.jpg,barn_68.jpg
6,44,ruins,6,ruins_2.jpg,3,ruins_2.jpg,ruins_56.jpg,ruins_33.jpg,ruins_68.jpg,ruins_3.jpg,ruins_37.jpg,ruins_48.jpg,ruins_45.jpg,ruins_65.jpg
6,45,iceberg,6,iceberg_64.jpg,4,iceberg_64.jpg,iceberg_45.jpg,iceberg_3.jpg,iceberg_36.jpg,iceberg_62.jpg,iceberg_22.jpg,iceberg_23.jpg,iceberg_17.jpg,iceberg_27.jpg
6,46,playground,6,playground_47.jpg,2,playground_47.jpg,playground_7.jpg,playground_33.jpg,playground_45.jpg,playground_25.jpg,playground_39.jpg,playground_17.jpg,playground_1.jpg,playground_2.jpg
6,47,concert_hall,4,concert_hall_56.jpg,3,concert_hall_56.jpg,concert_hall_23.jpg,concert_hall_43.jpg,concert_hall_48.jpg,concert_hall_46.jpg,concert_hall_68.jpg,concert_hall_53.jpg,concert_hall_2.jpg,concert_hall_27.jpg
6,48,seaport,6,seaport_13.jpg,4,seaport_13.jpg,seaport_45.jpg,seaport_47.jpg,seaport_3.jpg,seaport_66.jpg,seaport_21.jpg,seaport_32.jpg,seaport_22.jpg,seaport_33.jpg
6,49,corridor,5,corridor_47.jpg,2,corridor_47.jpg,corridor_16.jpg,corridor_11.jpg,corridor_28.jpg,corridor_46.jpg,corridor_45.jpg,corridor_46.jpg,corridor_68.jpg,corridor_22.jpg
6,50,cemetery,3,cemetery_2.jpg,3,cemetery_2.jpg,cemetery_9.jpg,cemetery_38.jpg,cemetery_58.jpg,cemetery_16.jpg,cemetery_14.jpg,cemetery_6.jpg,cemetery_24.jpg,cemetery_19.jpg
6,51,gym,7,gym_42.jpg,4,gym_42.jpg,gym_57.jpg,gym_49.jpg,gym_14.jpg,gym_12.jpg,gym_24.jpg,gym_15.jpg,gym_33.jpg,gym_36.jpg
6,52,doors,5,doors_40.jpg,2,doors_40.jpg,doors_52.jpg,doors_38.jpg,doors_54.jpg,doors_5.jpg,doors_42.jpg,doors_19.jpg,doors_7.jpg,doors_5.jpg
6,53,skyscraper,6,skyscraper_35.jpg,3,skyscraper_35.jpg,skyscraper_18.jpg,skyscraper_16.jpg,skyscraper_54.jpg,skyscraper_51.jpg,skyscraper_23.jpg,skyscraper_14.jpg,skyscraper_62.jpg,skyscraper_36.jpg
6,54,coast,5,coast_52.jpg,4,coast_52.jpg,coast_56.jpg,coast_32.jpg,coast_60.jpg,coast_67.jpg,coast_62.jpg,coast_34.jpg,coast_29.jpg,coast_53.jpg
6,55,airport,6,airport_55.jpg,2,airport_55.jpg,airport_56.jpg,airport_57.jpg,airport_4.jpg,airport_65.jpg,airport_65.jpg,airport_41.jpg,airport_8.jpg,airport_28.jpg
6,56,conferenceroom,2,conferenceroom_9.jpg,3,conferenceroom_9.jpg,conferenceroom_1.jpg,conferenceroom_29.jpg,conferenceroom_43.jpg,conferenceroom_21.jpg,conferenceroom_48.jpg,conferenceroom_25.jpg,conferenceroom_39.jpg,conferenceroom_64.jpg
6,57,mountainwhite,4,mountainwhite_8.jpg,4,mountainwhite_8.jpg,mountainwhite_12.jpg,mountainwhite_20.jpg,mountainwhite_6.jpg,mountainwhite_28.jpg,mountainwhite_45.jpg,mountainwhite_18.jpg,mountainwhite_60.jpg,mountainwhite_44.jpg
6,58,campsite,5,campsite_56.jpg,2,campsite_56.jpg,campsite_68.jpg,campsite_19.jpg,campsite_12.jpg,campsite_64.jpg,campsite_61.jpg,campsite_11.jpg,campsite_64.jpg,campsite_10.jpg
6,59,empty,7,empty_44.jpg,3,empty_44.jpg,empty_39.jpg,empty_65.jpg,empty_35.jpg,empty_60.jpg,empty_14.jpg,empty_34.jpg,empty_16.jpg,empty_2.jpg
6,60,amusementpark,2,amusementpark_67.jpg,4,amusementpark_67.jpg,amusementpark_3.jpg,amusementpark_30.jpg,amusementpark_5.jpg,amusementpark_64.jpg,amusementpark_1.jpg,amusementpark_16.jpg,amusementpark_52.jpg,amusementpark_51.jpg
6,61,homeoffice,9,homeoffice_57.jpg,2,homeoffice_57.jpg,homeoffice_67.jpg,homeoffice_41.jpg,homeoffice_13.jpg,homeoffice_35.jpg,homeoffice_56.jpg,homeoffice_9.jpg,homeoffice_7.jpg,homeoffice_56.jpg
6,62,tenniscourt,9,tenniscourt_19.jpg,3,tenniscourt_19.jpg,tenniscourt_7.jpg,tenniscourt_2.jpg,tenniscourt_9.jpg,tenniscourt_41.jpg,tenniscourt_15.jpg,tenniscourt_52.jpg,tenniscourt_6.jpg,tenniscourt_66.jpg
6,63,beach,5,beach_17.jpg,4,beach_17.jpg,beach_10.jpg,beach_36.jpg,beach_11.jpg,beach_27.jpg,beach_33.jpg,beach_41.jpg,beach_6.jpg,beach_30.jpg
6,64,industrialarea,9,industrialarea_65.jpg,2,industrialarea_65.jpg,industrialarea_24.jpg,industrialarea_39.jpg,industrialarea_50.jpg,industrialarea_22.jpg,industrialarea_67.jpg,industrialarea_44.jpg,industrialarea_34.jpg,industrialarea_22.jpg
